ALGORITHM, DISTANCE, TIME
FootRule+, 152.1772, 57.13138
Borda+, 153.7626, 102.75714
Score-Then-Borda+, 153.7626, 155.56069
RandomSort, 158.8474, 173.10350
Local-Search, 151.7076, 1032.63203
Linear-Programming-Relaxation, 151.6962, 1455.85724
Copeland, 171.2566, 950.96379
OPTIMAL, 151.6962, 1469.78578
