ALGORITHM, DISTANCE, TIME
FootRule+, 8.711, 28.47263
Borda+, 8.723, 52.11779
Score-Then-Borda+, 8.72, 77.37511
RandomSort, 9.3175, 86.84736
Local-Search, 8.711, 550.02430
Linear-Programming-Relaxation, 8.711, 1109.26879
Copeland, 312.747, 480.98594
OPTIMAL, 8.711, 1166.25563
