ALGORITHM, DISTANCE, TIME
FootRule+, 227.6074, 277.04651
Borda+, 309.2318, 67.91044
Score-Then-Borda+, 239.828, 116.67325
RandomSort, 315.8166, 226.56286
Local-Search, 227.378, 6442.60701
Linear-Programming-Relaxation, 227.378, 26718.46835
Copeland, 717.622, 2712.14144
OPTIMAL, 227.378, 27096.81560
